person_age,person_income,person_emp_length,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,person_home_ownership_MORTGAGE,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,loan_amnt_optimised
34,75000.0,2.0,2,8400,10.99,0,0.112,1,8,1,0,0,0,1,0,0,0,0,0,8400.0
29,75000.0,1.0,0,12000,9.63,0,0.16,0,6,1,0,0,0,0,0,0,1,0,0,12000.0
32,75000.0,0.0,1,10000,11.89,0,0.13333333333333333,0,5,1,0,0,0,0,1,0,0,0,0,10000.0
31,78504.0,2.0,2,10000,11.41,0,0.12738204422704574,1,8,0,0,0,1,0,1,0,0,0,0,10000.0
35,79000.0,7.0,0,10000,7.51,0,0.12658227848101267,0,8,0,0,0,1,0,0,0,1,0,0,10000.0
33,75000.0,13.0,3,4000,14.11,0,0.05333333333333334,0,7,1,0,0,0,0,0,0,0,0,1,4000.0
28,75000.0,5.0,1,10000,12.21,0,0.13333333333333333,0,5,1,0,0,0,0,0,0,0,0,1,10000.0
28,79200.0,6.0,0,10000,7.66,0,0.12626262626262627,0,10,0,0,0,1,0,0,0,1,0,0,10000.0
29,80000.0,3.0,3,10000,17.27,0,0.125,0,8,0,0,0,1,0,1,0,0,0,0,10000.0
30,69000.0,3.0,2,8500,10.99,1,0.12318840579710146,0,5,1,0,0,0,0,0,1,0,0,0,8449.0
34,80000.0,6.0,1,10000,9.91,0,0.125,0,7,0,0,0,1,1,0,0,0,0,0,10000.0
28,75000.0,4.0,3,7200,15.05,0,0.096,1,6,0,1,0,0,0,0,0,0,0,1,7200.0
31,75000.0,0.0,3,20000,14.74,0,0.26666666666666666,0,10,1,0,0,0,0,1,0,0,0,0,20000.0
31,80000.0,6.0,0,10000,10.99,0,0.125,0,9,0,0,0,1,0,0,0,0,1,0,10000.0
27,75000.0,11.0,2,6000,13.47,0,0.08,0,7,0,0,1,0,0,0,1,0,0,0,6000.0
27,75000.0,0.0,0,4200,9.32,0,0.056,0,8,1,0,0,0,0,1,0,0,0,0,4200.0
27,75000.0,2.0,1,8000,10.95,0,0.10666666666666667,0,7,1,0,0,0,0,0,0,0,0,1,8000.0
33,75000.0,3.0,1,15000,12.21,0,0.2,0,10,1,0,0,0,0,0,1,0,0,0,15000.0
34,75000.0,7.0,0,6500,9.38,0,0.08666666666666667,0,7,1,0,0,0,1,0,0,0,0,0,6500.0
31,80000.0,3.0,0,10000,7.66,0,0.125,0,7,0,0,0,1,0,0,0,0,0,1,10000.0
27,75000.0,1.0,1,3900,10.51,0,0.052,0,8,1,0,0,0,0,0,1,0,0,0,3900.0
27,58650.0,5.0,4,7500,15.07,1,0.1278772378516624,1,9,1,0,0,0,0,0,0,1,0,0,200.0
28,75000.0,12.0,2,15250,11.34,0,0.20333333333333334,0,5,1,0,0,0,0,0,0,0,0,1,15250.0
33,75000.0,17.0,0,6000,7.68,0,0.08,0,7,0,0,1,0,0,0,0,0,1,0,6000.0
29,75000.0,0.0,1,3000,9.45,0,0.04,0,10,1,0,0,0,0,0,0,0,1,0,3000.0
30,69000.0,0.0,1,14000,10.14,1,0.2028985507246377,0,10,1,0,0,0,1,0,0,0,0,0,14000.0
31,80000.0,0.0,0,10000,8.59,0,0.125,0,6,0,0,0,1,0,0,1,0,0,0,10000.0
27,75000.0,11.0,4,21000,15.2,0,0.28,0,8,1,0,0,0,0,1,0,0,0,0,21000.0
27,75000.0,0.0,0,7500,8.38,0,0.1,0,6,0,0,1,0,0,0,1,0,0,0,7500.0
29,69000.0,2.0,3,25000,12.8,1,0.36231884057971014,1,5,1,0,0,0,0,0,1,0,0,0,6699.0
27,80004.0,11.0,3,10000,15.2,0,0.12499375031248437,0,7,0,0,0,1,0,0,0,0,1,0,10000.0
35,75000.0,5.0,1,5000,8.7,0,0.06666666666666667,0,9,1,0,0,0,0,0,0,0,1,0,5000.0
35,80004.0,5.0,0,10000,7.51,0,0.12499375031248437,0,10,0,0,0,1,0,1,0,0,0,0,10000.0
30,81004.0,3.0,0,10000,6.91,0,0.12345069379289912,0,9,0,0,0,1,0,0,0,0,0,1,10000.0
27,75288.0,12.0,1,18050,10.0,0,0.2397460418659016,0,10,1,0,0,0,0,0,0,1,0,0,18050.0
32,75333.0,1.0,1,15000,11.58,0,0.19911592529170483,0,5,1,0,0,0,0,1,0,0,0,0,15000.0
27,75400.0,3.0,0,6000,7.74,0,0.07957559681697612,0,9,1,0,0,0,0,0,0,1,0,0,6000.0
27,75500.0,8.0,0,9000,7.9,0,0.11920529801324503,0,5,1,0,0,0,0,1,0,0,0,0,9000.0
28,75500.0,12.0,3,3500,14.91,0,0.046357615894039736,0,9,1,0,0,0,0,1,0,0,0,0,3500.0
35,75573.0,9.0,1,22000,9.88,0,0.2911092585976473,0,8,1,0,0,0,0,0,1,0,0,0,22000.0
29,83000.0,13.0,1,10000,11.99,0,0.12048192771084337,0,6,0,0,0,1,0,1,0,0,0,0,10000.0
27,75600.0,4.0,2,25000,13.61,0,0.3306878306878307,0,6,1,0,0,0,0,0,0,0,1,0,25000.0
28,83004.0,3.0,1,10000,11.86,0,0.1204761216326924,0,10,0,0,0,1,1,0,0,0,0,0,10000.0
28,65984.0,12.0,3,10000,15.33,1,0.15155189136760427,0,5,0,0,0,1,0,0,0,1,0,0,200.0
27,75670.0,0.0,0,10000,8.94,0,0.13215276860050218,0,10,1,0,0,0,0,0,0,1,0,0,10000.0
30,75689.0,13.0,2,10000,13.48,0,0.1321195946570836,0,8,1,0,0,0,0,0,1,0,0,0,10000.0
33,75693.0,5.0,1,22000,10.25,0,0.29064774814051497,0,10,1,0,0,0,0,1,0,0,0,0,22000.0
27,77976.0,2.0,2,10000,13.85,1,0.1282445880783831,1,5,0,0,0,1,0,0,0,0,0,1,10000.0
29,59354.0,5.0,3,9600,13.67,1,0.1617414159113118,1,10,1,0,0,0,0,0,0,1,0,0,200.0
27,75852.0,0.0,0,4000,9.32,0,0.05273427200337499,0,9,1,0,0,0,1,0,0,0,0,0,4000.0
33,78000.0,7.0,2,10000,13.06,1,0.1282051282051282,1,9,0,0,0,1,0,0,1,0,0,0,10000.0
30,59497.0,4.0,3,17000,16.89,1,0.2857286922029682,0,8,1,0,0,0,0,0,0,1,0,0,200.0
29,75996.0,3.0,1,8000,10.74,0,0.10526869835254488,0,10,0,0,1,0,0,0,0,0,0,1,8000.0
32,84456.0,5.0,1,10000,9.88,0,0.11840484986265037,0,10,0,0,0,1,1,0,0,0,0,0,10000.0
33,84996.0,17.0,0,10000,8.0,0,0.11765259541625488,0,10,0,0,0,1,0,1,0,0,0,0,10000.0
27,84996.0,12.0,1,10000,10.51,0,0.11765259541625488,0,7,0,0,0,1,0,0,0,0,1,0,10000.0
29,76000.0,13.0,3,28000,16.77,0,0.3684210526315789,0,10,0,0,1,0,0,0,0,1,0,0,28000.0
33,85000.0,0.0,1,10000,10.99,0,0.11764705882352941,0,5,0,0,0,1,0,0,0,0,1,0,10000.0
30,85000.0,4.0,0,10000,6.62,0,0.11764705882352941,0,9,0,0,0,1,0,0,1,0,0,0,10000.0
27,76000.0,7.0,1,6400,10.65,0,0.08421052631578947,0,7,1,0,0,0,0,1,0,0,0,0,6400.0
28,70000.0,12.0,0,9000,5.42,1,0.12857142857142856,0,7,1,0,0,0,1,0,0,0,0,0,9000.0
34,85000.0,3.0,2,10000,12.87,0,0.11764705882352941,0,7,0,0,0,1,0,0,1,0,0,0,10000.0
30,85000.0,0.0,2,10000,13.16,0,0.11764705882352941,1,10,0,0,0,1,1,0,0,0,0,0,10000.0
27,76000.0,11.0,0,12000,10.99,0,0.15789473684210525,0,6,1,0,0,0,1,0,0,0,0,0,12000.0
35,76000.0,6.0,0,10000,5.42,0,0.13157894736842105,0,10,1,0,0,0,0,0,0,0,1,0,10000.0
30,76000.0,5.0,0,6250,7.88,0,0.08223684210526316,0,10,1,0,0,0,0,0,1,0,0,0,6250.0
27,85248.0,0.0,1,10000,9.99,0,0.1173048048048048,0,9,0,0,0,1,0,0,0,1,0,0,10000.0
27,76000.0,2.0,1,10000,10.99,0,0.13157894736842105,0,9,1,0,0,0,1,0,0,0,0,0,10000.0
29,88000.0,7.0,0,10000,7.51,0,0.11363636363636363,0,5,0,0,0,1,0,0,1,0,0,0,10000.0
27,88000.0,4.0,0,10000,7.51,0,0.11363636363636363,0,7,0,0,0,1,0,0,0,0,0,1,10000.0
31,89000.0,1.0,1,10000,10.99,0,0.11235955056179775,0,9,0,0,0,1,0,0,0,0,0,1,10000.0
27,89904.0,1.0,1,10000,10.0,0,0.11122975618437445,0,5,0,0,0,1,0,1,0,0,0,0,10000.0
34,70000.0,7.0,1,17000,11.14,1,0.24285714285714285,0,8,1,0,0,0,1,0,0,0,0,0,17000.0
31,78000.0,15.0,2,10000,14.27,1,0.1282051282051282,0,10,0,0,0,1,0,1,0,0,0,0,10000.0
27,90000.0,7.0,2,10000,14.27,0,0.1111111111111111,1,8,0,0,0,1,0,0,0,0,0,1,10000.0
30,76080.0,8.0,1,12000,11.14,0,0.15772870662460567,0,5,1,0,0,0,0,0,1,0,0,0,12000.0
29,76176.0,12.0,0,4800,6.99,0,0.0630119722747322,0,7,1,0,0,0,0,0,0,1,0,0,4800.0
30,76200.0,3.0,0,3200,8.49,0,0.04199475065616798,0,7,1,0,0,0,0,0,1,0,0,0,3200.0
29,76200.0,13.0,0,20000,6.91,0,0.26246719160104987,0,7,1,0,0,0,0,1,0,0,0,0,20000.0
33,76248.0,17.0,0,10400,7.66,0,0.13639702024971148,0,5,1,0,0,0,0,0,0,1,0,0,10400.0
27,90000.0,4.0,0,10000,7.49,0,0.1111111111111111,0,10,0,0,0,1,0,0,1,0,0,0,10000.0
30,90000.0,14.0,3,10000,15.62,0,0.1111111111111111,1,6,0,0,0,1,0,0,0,0,1,0,10000.0
30,76404.0,14.0,0,12000,6.54,0,0.1570598397989634,0,5,1,0,0,0,0,0,0,1,0,0,12000.0
27,90000.0,3.0,0,10000,7.66,0,0.1111111111111111,0,7,0,0,0,1,1,0,0,0,0,0,10000.0
28,76500.0,12.0,1,10000,12.42,0,0.13071895424836602,0,7,1,0,0,0,0,0,0,1,0,0,10000.0
29,76500.0,13.0,0,13475,8.94,0,0.17614379084967322,0,9,1,0,0,0,0,1,0,0,0,0,13475.0
32,90000.0,2.0,1,10000,11.12,0,0.1111111111111111,0,8,0,0,0,1,1,0,0,0,0,0,10000.0
29,76596.0,14.0,2,17600,13.16,0,0.22977701185440494,0,7,1,0,0,0,0,0,1,0,0,0,17600.0
30,90000.0,4.0,4,10000,14.18,0,0.1111111111111111,1,10,0,0,0,1,0,1,0,0,0,0,10000.0
27,76788.0,0.0,1,17000,12.42,0,0.22138875866020732,0,10,1,0,0,0,1,0,0,0,0,0,17000.0
27,60174.0,11.0,1,3025,10.99,1,0.05027088111144348,0,10,1,0,0,0,0,0,0,1,0,0,3025.0
27,76800.0,3.0,1,5000,11.49,0,0.06510416666666667,0,7,1,0,0,0,0,1,0,0,0,0,5000.0
29,76800.0,4.0,1,2400,9.62,0,0.03125,0,10,0,0,1,0,0,0,0,0,0,1,2400.0
27,70800.0,0.0,6,20000,21.21,1,0.2824858757062147,1,8,1,0,0,0,0,1,0,0,0,0,200.0
28,76992.0,8.0,1,1800,12.18,0,0.023379052369077308,0,8,1,0,0,0,0,1,0,0,0,0,1800.0
31,77000.0,4.0,2,10000,14.65,0,0.12987012987012986,0,5,1,0,0,0,0,0,0,0,0,1,10000.0
32,77000.0,9.0,3,10000,16.77,0,0.12987012987012986,1,8,1,0,0,0,0,1,0,0,0,0,10000.0
30,80004.0,2.0,1,10000,12.21,1,0.12499375031248437,0,6,0,0,0,1,1,0,0,0,0,0,10000.0
31,77000.0,15.0,1,6000,12.69,0,0.07792207792207792,0,8,1,0,0,0,0,0,1,0,0,0,6000.0
27,77000.0,12.0,0,4900,6.03,0,0.06363636363636363,0,7,1,0,0,0,0,1,0,0,0,0,4900.0
28,77000.0,4.0,1,2600,11.71,0,0.033766233766233764,0,5,1,0,0,0,1,0,0,0,0,0,2600.0
29,93000.0,1.0,1,10000,11.14,0,0.10752688172043011,0,8,0,0,0,1,0,0,1,0,0,0,10000.0
33,77000.0,9.0,0,12000,7.29,0,0.15584415584415584,0,10,1,0,0,0,0,0,0,0,1,0,12000.0
27,77000.0,11.0,1,18500,11.11,0,0.24025974025974026,0,10,1,0,0,0,0,0,0,0,0,1,18500.0
34,95000.0,7.0,1,10000,9.99,0,0.10526315789473684,0,6,0,0,0,1,0,0,0,1,0,0,10000.0
30,77000.0,4.0,0,8000,7.14,0,0.1038961038961039,0,7,1,0,0,0,1,0,0,0,0,0,8000.0
35,60350.0,15.0,4,25000,16.82,1,0.4142502071251036,0,5,1,0,0,0,0,0,0,1,0,0,200.0
29,95000.0,1.0,1,10000,10.38,0,0.10526315789473684,0,5,0,0,0,1,0,0,0,0,1,0,10000.0
29,77000.0,3.0,0,5000,7.14,0,0.06493506493506493,0,7,1,0,0,0,0,0,0,0,1,0,5000.0
30,77000.0,5.0,0,1500,6.39,0,0.01948051948051948,0,7,1,0,0,0,1,0,0,0,0,0,1500.0
30,77000.0,2.0,1,25000,12.18,0,0.3246753246753247,0,10,1,0,0,0,0,0,0,0,1,0,25000.0
27,71000.0,0.0,4,5000,17.39,1,0.07042253521126761,0,9,0,0,1,0,0,0,0,0,0,1,1461.0
27,102000.0,2.0,0,10150,10.99,0,0.09950980392156862,0,6,0,0,0,1,0,0,1,0,0,0,10150.0
28,77000.0,5.0,1,15000,12.21,0,0.19480519480519481,0,5,1,0,0,0,0,0,0,0,1,0,15000.0
27,138000.0,3.0,2,10175,12.99,1,0.07373188405797101,0,6,0,0,0,1,0,0,0,0,0,1,10175.0
35,77040.0,8.0,0,5900,5.99,0,0.07658359293873312,0,7,1,0,0,0,0,0,1,0,0,0,5900.0
29,44000.0,0.0,1,10200,10.2,0,0.2318181818181818,0,8,0,0,0,1,0,1,0,0,0,0,10200.0
27,77065.0,11.0,0,23700,6.17,0,0.3075326023486667,0,10,1,0,0,0,0,0,0,0,1,0,23700.0
27,48000.0,5.0,1,10200,10.38,0,0.2125,0,10,0,0,0,1,0,0,0,1,0,0,10200.0
28,54400.0,0.0,3,10200,16.89,1,0.1875,0,5,0,0,0,1,0,0,0,1,0,0,200.0
29,77248.0,13.0,2,21600,13.85,0,0.2796188898094449,1,7,1,0,0,0,0,0,1,0,0,0,21600.0
28,90000.0,1.0,0,10200,8.9,0,0.11333333333333333,0,8,0,0,0,1,0,0,0,0,1,0,10200.0
35,77268.0,11.0,2,7500,11.03,0,0.09706476160894549,0,7,1,0,0,0,0,1,0,0,0,0,7500.0
30,77270.0,9.0,0,3000,7.74,0,0.03882489970234244,0,5,1,0,0,0,0,0,1,0,0,0,3000.0
29,77367.0,12.0,0,1000,7.37,0,0.012925407473470601,0,9,0,0,1,0,0,1,0,0,0,0,1000.0
31,21000.0,15.0,0,11000,8.59,1,0.5238095238095238,0,6,0,0,0,1,0,0,0,1,0,0,6461.0
29,71400.0,14.0,2,10000,14.27,1,0.1400560224089636,0,8,1,0,0,0,0,0,0,0,1,0,10000.0
28,77500.0,3.0,0,8000,8.49,0,0.1032258064516129,0,7,0,0,1,0,0,1,0,0,0,0,8000.0
32,77500.0,3.0,1,13000,10.99,0,0.16774193548387098,0,10,1,0,0,0,0,0,0,0,1,0,13000.0
30,77500.0,2.0,0,9000,7.88,0,0.11612903225806452,0,7,1,0,0,0,1,0,0,0,0,0,9000.0
27,30000.0,8.0,1,11000,9.91,1,0.36666666666666664,0,10,0,0,0,1,1,0,0,0,0,0,9130.0
28,77544.0,2.0,4,15000,16.63,0,0.1934385639121015,1,5,1,0,0,0,0,0,0,0,1,0,15000.0
28,71652.0,11.0,6,25000,20.03,1,0.34890861385585886,0,9,1,0,0,0,0,0,0,0,1,0,200.0
33,32400.0,8.0,0,11000,6.99,1,0.3395061728395062,0,10,0,0,0,1,0,1,0,0,0,0,9969.0
31,77940.0,3.0,1,16250,10.99,0,0.20849371311265075,0,10,1,0,0,0,1,0,0,0,0,0,16250.0
29,78000.0,2.0,0,18000,6.62,0,0.23076923076923078,0,5,1,0,0,0,0,0,0,0,1,0,18000.0
33,78000.0,17.0,2,3200,13.49,0,0.041025641025641026,0,6,1,0,0,0,0,0,0,1,0,0,3200.0
29,35000.0,4.0,0,11000,8.59,1,0.3142857142857143,0,10,0,0,0,1,0,0,0,1,0,0,10769.0
33,78000.0,6.0,2,20000,15.96,0,0.2564102564102564,0,10,1,0,0,0,0,0,0,1,0,0,20000.0
28,78000.0,0.0,0,19700,7.9,0,0.25256410256410255,0,9,1,0,0,0,0,0,1,0,0,0,19700.0
28,78000.0,7.0,1,10000,9.91,0,0.1282051282051282,0,5,1,0,0,0,0,0,1,0,0,0,10000.0
27,120000.0,2.0,1,11050,12.69,0,0.09208333333333334,0,7,0,0,0,1,1,0,0,0,0,0,11050.0
31,72000.0,4.0,2,9000,15.96,1,0.125,1,5,1,0,0,0,0,1,0,0,0,0,9000.0
30,78000.0,1.0,2,26000,15.96,0,0.3333333333333333,1,5,1,0,0,0,0,0,0,0,0,1,26000.0
28,78000.0,12.0,1,12000,10.99,0,0.15384615384615385,0,10,1,0,0,0,0,0,0,1,0,0,12000.0
27,39000.0,6.0,2,11100,10.99,1,0.2846153846153846,1,9,0,0,0,1,1,0,0,0,0,0,9558.0
27,61200.0,3.0,0,13000,8.49,1,0.21241830065359477,0,10,1,0,0,0,0,0,0,1,0,0,13000.0
28,78000.0,1.0,2,5000,12.99,0,0.0641025641025641,1,7,1,0,0,0,0,0,1,0,0,0,5000.0
32,78000.0,3.0,0,8000,6.99,0,0.10256410256410256,0,10,1,0,0,0,1,0,0,0,0,0,8000.0
29,72000.0,12.0,3,12000,15.62,1,0.16666666666666666,1,9,1,0,0,0,1,0,0,0,0,0,200.0
35,78000.0,9.0,1,9450,10.99,0,0.12115384615384615,0,8,1,0,0,0,0,0,1,0,0,0,9450.0
29,78000.0,0.0,1,9600,10.99,0,0.12307692307692308,0,5,1,0,0,0,0,0,0,0,1,0,9600.0
32,50000.0,3.0,1,11100,10.59,0,0.222,0,10,0,0,0,1,0,0,1,0,0,0,11100.0
31,75000.0,5.0,0,11100,6.03,0,0.148,0,5,0,0,0,1,0,0,1,0,0,0,11100.0
27,78000.0,6.0,3,15275,16.89,0,0.19583333333333333,0,6,1,0,0,0,0,0,0,0,0,1,15275.0
33,34000.0,17.0,3,11175,14.96,1,0.3286764705882353,0,8,0,0,0,1,1,0,0,0,0,0,200.0
30,30809.0,1.0,1,11200,11.99,1,0.3635301372975429,0,7,0,0,0,1,0,1,0,0,0,0,8023.0
33,78000.0,17.0,3,10000,10.99,0,0.1282051282051282,0,10,1,0,0,0,0,0,0,0,0,1,10000.0
34,33500.0,0.0,1,11200,12.21,1,0.33432835820895523,0,9,0,0,0,1,0,0,0,0,0,1,10195.0
28,78000.0,5.0,0,12000,5.79,0,0.15384615384615385,0,5,1,0,0,0,1,0,0,0,0,0,12000.0
31,34800.0,7.0,2,11200,13.23,1,0.3218390804597701,1,7,0,0,0,1,1,0,0,0,0,0,10591.0
29,34900.0,2.0,1,11200,9.99,1,0.3209169054441261,0,10,0,0,0,1,0,0,0,1,0,0,10621.0
33,35000.0,5.0,1,11200,10.36,1,0.32,0,9,0,0,0,1,0,0,0,1,0,0,10652.0
31,35000.0,3.0,1,11200,11.12,1,0.32,0,6,0,0,0,1,0,0,0,1,0,0,10769.0
27,78000.0,0.0,0,5000,5.42,0,0.0641025641025641,0,7,1,0,0,0,0,0,1,0,0,0,5000.0
30,78000.0,2.0,1,20000,11.11,0,0.2564102564102564,0,5,1,0,0,0,0,1,0,0,0,0,20000.0
31,78000.0,9.0,0,5000,5.79,0,0.0641025641025641,0,10,1,0,0,0,0,0,1,0,0,0,5000.0
29,78000.0,13.0,0,14400,10.99,0,0.18461538461538463,0,7,0,0,1,0,0,0,0,0,0,1,14400.0
28,78000.0,12.0,1,13000,10.99,0,0.16666666666666666,0,9,1,0,0,0,0,0,1,0,0,0,13000.0
31,78000.0,6.0,1,8000,10.0,0,0.10256410256410256,0,6,1,0,0,0,0,0,0,0,0,1,8000.0
35,78000.0,9.0,0,10000,6.54,0,0.1282051282051282,0,8,1,0,0,0,1,0,0,0,0,0,10000.0
27,78000.0,2.0,1,7000,9.62,0,0.08974358974358974,0,6,1,0,0,0,0,0,0,1,0,0,7000.0
28,78000.0,12.0,0,5250,5.79,0,0.0673076923076923,0,10,0,0,1,0,0,0,0,1,0,0,5250.0
30,78000.0,2.0,1,10800,10.36,0,0.13846153846153847,0,9,1,0,0,0,0,1,0,0,0,0,10800.0
33,45600.0,0.0,0,11200,5.79,0,0.24561403508771928,0,8,0,0,0,1,1,0,0,0,0,0,11200.0
31,46000.0,4.0,2,11200,14.27,0,0.24347826086956523,1,6,0,0,0,1,1,0,0,0,0,0,11200.0
28,46739.0,0.0,2,11200,13.48,0,0.23962857570765314,0,8,0,0,0,1,0,0,0,1,0,0,11200.0
27,72000.0,11.0,1,5000,11.86,1,0.06944444444444445,0,10,1,0,0,0,0,0,0,0,1,0,5000.0
27,78000.0,3.0,3,12000,15.58,0,0.15384615384615385,0,7,0,0,1,0,0,0,0,1,0,0,12000.0
31,48000.0,5.0,1,11200,10.99,0,0.23333333333333334,0,5,0,0,0,1,0,1,0,0,0,0,11200.0
28,48000.0,1.0,2,11200,14.26,0,0.23333333333333334,0,6,0,0,0,1,0,0,0,0,1,0,11200.0
32,78000.0,5.0,0,5400,7.88,0,0.06923076923076923,0,6,1,0,0,0,1,0,0,0,0,0,5400.0
30,46800.0,7.0,2,11200,13.98,1,0.23931623931623933,1,7,0,0,0,1,0,1,0,0,0,0,11200.0
33,55259.0,15.0,3,11200,17.49,0,0.20268191606797084,0,5,0,0,0,1,0,1,0,0,0,0,11200.0
35,40000.0,3.0,2,11325,15.96,0,0.283125,1,10,0,0,1,0,0,0,0,0,1,0,11325.0
29,78000.0,13.0,2,10000,12.73,0,0.1282051282051282,0,7,1,0,0,0,0,0,0,0,0,1,10000.0
29,60000.0,2.0,2,11200,14.22,0,0.18666666666666668,1,10,0,0,0,1,0,0,0,0,0,1,11200.0
27,78000.0,4.0,1,6000,12.18,0,0.07692307692307693,0,10,0,0,1,0,0,0,0,0,0,1,6000.0
27,78000.0,1.0,0,5125,8.59,0,0.06570512820512821,0,8,1,0,0,0,0,0,0,0,0,1,5125.0
33,78000.0,3.0,1,20000,12.18,0,0.2564102564102564,0,8,1,0,0,0,0,0,0,1,0,0,20000.0
27,78000.0,2.0,0,15000,8.94,0,0.19230769230769232,0,7,0,0,1,0,0,0,0,0,1,0,15000.0
28,63000.0,1.0,2,11200,12.99,0,0.17777777777777778,1,7,0,0,0,1,0,1,0,0,0,0,11200.0
35,72000.0,2.0,4,20000,16.7,1,0.2777777777777778,1,9,1,0,0,0,0,1,0,0,0,0,20000.0
32,63800.0,6.0,3,11200,14.74,0,0.1755485893416928,0,8,0,0,0,1,0,0,1,0,0,0,11200.0
34,60500.0,3.0,3,11200,15.62,1,0.18512396694214875,1,10,0,0,0,1,1,0,0,0,0,0,200.0
29,61200.0,2.0,5,15000,17.58,1,0.24509803921568626,0,5,1,0,0,0,0,0,0,1,0,0,200.0
33,70000.0,0.0,0,11200,8.94,0,0.16,0,6,0,0,0,1,0,1,0,0,0,0,11200.0
30,72000.0,5.0,1,7500,9.76,1,0.10416666666666667,0,9,1,0,0,0,0,0,1,0,0,0,7500.0
30,69000.0,3.0,1,11200,12.42,1,0.16231884057971013,0,6,0,0,0,1,0,1,0,0,0,0,11200.0
30,75000.0,6.0,2,11200,13.16,0,0.14933333333333335,1,5,0,0,0,1,0,0,0,1,0,0,11200.0
32,78096.0,4.0,1,10000,10.99,0,0.12804753124359763,0,5,1,0,0,0,0,1,0,0,0,0,10000.0
34,74000.0,3.0,2,11200,11.66,1,0.15135135135135136,0,10,0,0,0,1,0,1,0,0,0,0,11200.0
35,78252.0,19.0,3,30000,17.58,0,0.38337678270203956,0,8,1,0,0,0,0,0,0,0,0,1,30000.0
35,83000.0,19.0,1,11200,10.65,0,0.13493975903614458,0,10,0,0,0,1,0,0,0,0,1,0,11200.0
28,85000.0,7.0,1,11200,9.91,0,0.13176470588235295,0,10,0,0,0,1,1,0,0,0,0,0,11200.0
29,78300.0,1.0,5,10000,18.09,0,0.1277139208173691,1,9,1,0,0,0,0,0,0,0,0,1,10000.0
34,78301.0,6.0,0,17000,6.62,0,0.2171108925811931,0,9,1,0,0,0,1,0,0,0,0,0,17000.0
32,78400.0,2.0,1,1200,10.0,0,0.015306122448979591,0,5,1,0,0,0,0,1,0,0,0,0,1200.0
29,87500.0,2.0,1,11200,10.99,0,0.128,0,8,0,0,0,1,0,1,0,0,0,0,11200.0
28,78408.0,4.0,2,6000,15.23,0,0.07652280379553107,0,8,1,0,0,0,0,1,0,0,0,0,6000.0
31,78408.0,10.0,1,15000,12.18,0,0.19130700948882767,0,8,1,0,0,0,0,0,0,0,0,1,15000.0
30,78411.0,15.0,1,15850,11.14,0,0.20214000586652384,0,5,0,1,0,0,0,0,0,0,0,1,15850.0
28,78465.0,9.0,1,14000,11.36,0,0.17842350092397885,0,10,0,0,1,0,0,0,0,0,0,1,14000.0
27,101000.0,2.0,1,11200,10.99,0,0.11089108910891089,0,6,0,0,0,1,1,0,0,0,0,0,11200.0
31,79050.0,7.0,2,11200,13.99,1,0.14168247944339027,0,8,0,0,0,1,0,0,0,1,0,0,11200.0
35,78750.0,3.0,2,10750,12.23,0,0.1365079365079365,0,8,1,0,0,0,1,0,0,0,0,0,10750.0
35,78862.0,14.0,3,25000,12.49,0,0.31700945956227333,1,9,1,0,0,0,0,1,0,0,0,0,25000.0
29,42000.0,1.0,1,11300,9.99,0,0.26904761904761904,0,5,0,0,0,1,0,0,0,1,0,0,11300.0
35,56472.0,5.0,3,11300,14.42,0,0.200099164187562,0,7,0,0,0,1,0,0,1,0,0,0,11300.0
28,78996.0,10.0,2,12000,13.16,0,0.15190642564180465,1,5,1,0,0,0,0,0,1,0,0,0,12000.0
29,25000.0,4.0,1,11325,10.99,1,0.453,0,5,0,0,0,1,0,1,0,0,0,0,7608.0
33,43200.0,6.0,0,11350,7.88,0,0.26273148148148145,0,7,0,0,0,1,1,0,0,0,0,0,11350.0
31,35000.0,1.0,0,11400,6.91,1,0.32571428571428573,0,8,0,0,0,1,0,0,0,0,0,1,10769.0
27,79000.0,6.0,0,13000,10.99,0,0.16455696202531644,0,8,1,0,0,0,0,0,0,0,0,1,13000.0
31,79000.0,14.0,2,20000,13.49,0,0.25316455696202533,0,6,1,0,0,0,1,0,0,0,0,0,20000.0
32,79000.0,0.0,0,7800,10.99,0,0.09873417721518987,0,8,1,0,0,0,0,0,1,0,0,0,7800.0
30,79000.0,11.0,2,20000,13.72,0,0.25316455696202533,0,10,1,0,0,0,1,0,0,0,0,0,20000.0
27,52500.0,7.0,0,11425,7.51,0,0.21761904761904763,0,7,0,0,0,1,0,0,0,0,1,0,11425.0
27,79000.0,4.0,0,9000,6.76,0,0.11392405063291139,0,10,1,0,0,0,0,0,0,0,1,0,9000.0
30,79000.0,14.0,0,7500,7.14,0,0.0949367088607595,0,8,1,0,0,0,0,0,0,0,1,0,7500.0
27,79000.0,11.0,3,2875,14.59,0,0.03639240506329114,1,10,1,0,0,0,0,0,1,0,0,0,2875.0
32,30000.0,1.0,1,11450,9.99,1,0.38166666666666665,0,6,0,0,0,1,0,0,0,1,0,0,9130.0
